query	runtime_sec	exit_code	hits
s5-0152-0000	332	0	0
s5-0152-0001	88	0	0
s5-0152-0002	48	0	0
s5-0152-0003	330	0	0
s5-0152-0004	286	0	0
s5-0152-0005	289	0	0
s5-0152-0006	40	0	0
s5-0152-0007	40	0	0
s5-0152-0008	40	0	0
s5-0152-0009	39	0	0
s5-0152-0010	40	0	0
s5-0152-0011	40	0	0
s5-0152-0012	42	0	1
s5-0152-0013	42	0	0
s5-0152-0014	42	0	0
s5-0152-0015	40	0	0
s5-0152-0016	38	0	0
s5-0152-0017	82	0	0
s5-0152-0018	40	0	0
s5-0152-0019	39	0	0
s5-0152-0020	41	0	0
s5-0152-0021	285	0	0
s5-0152-0022	288	0	0
s5-0152-0023	291	0	0
s5-0152-0024	302	0	0
s5-0152-0025	298	0	0
s5-0152-0026	305	0	0
s5-0152-0027	303	0	0
s5-0152-0028	362	0	0
s5-0152-0029	54	0	0
s5-0152-0030	53	0	0
s5-0152-0031	52	0	0
s5-0153-0000	335	0	0
s5-0153-0001	332	0	0
s5-0153-0002	330	0	0
s5-0153-0003	326	0	0
s5-0153-0004	281	0	0
s5-0153-0005	41	0	0
s5-0153-0006	40	0	0
s5-0153-0007	40	0	0
s5-0153-0008	284	0	0
s5-0153-0009	284	0	0
s5-0153-0010	83	0	1
s5-0153-0011	41	0	0
s5-0153-0012	286	0	0
s5-0153-0013	287	0	0
s5-0153-0014	42	0	0
s5-0153-0015	40	0	0
s5-0153-0016	40	0	0
s5-0153-0017	41	0	0
s5-0153-0018	282	0	0
s5-0153-0019	40	0	0
s5-0153-0020	292	0	0
s5-0153-0021	280	0	0
s5-0153-0022	294	0	0
s5-0153-0023	41	0	0
s5-0153-0024	43	0	0
s5-0153-0025	42	0	0
s5-0153-0026	44	0	0
s5-0153-0027	308	0	0
s5-0153-0028	364	0	0
s5-0153-0029	359	0	0
s5-0153-0030	357	0	0
s5-0153-0031	366	0	0
s5-0154-0000	37	0	8
s5-0154-0001	32	0	2
s5-0154-0002	236	0	2
s5-0154-0003	235	0	0
s5-0154-0004	229	0	1
s5-0154-0005	231	0	1
s5-0154-0006	232	0	3
s5-0154-0007	232	0	0
s5-0154-0008	238	0	15
s5-0154-0009	233	0	0
s5-0154-0010	251	0	7
s5-0154-0011	239	0	0
s5-0154-0012	231	0	5
s5-0154-0013	31	0	1
s5-0154-0014	233	0	92
s5-0154-0015	72	0	6
s5-0154-0016	31	0	1
s5-0154-0017	233	0	0
s5-0154-0018	28	0	2
s5-0154-0019	30	0	0
s5-0154-0020	31	0	2
s5-0154-0021	34	0	1
s5-0154-0022	233	0	0
s5-0154-0023	31	0	0
s5-0154-0024	33	0	6
s5-0154-0025	32	0	3
s5-0154-0026	31	0	0
s5-0154-0027	31	0	1
s5-0154-0028	234	0	0
s5-0154-0029	32	0	0
s5-0154-0030	236	0	0
s5-0154-0031	32	0	0
s5-0155-0000	33	0	13
s5-0155-0001	32	0	1
s5-0155-0002	30	0	0
s5-0155-0003	32	0	1
s5-0155-0004	67	0	2
s5-0155-0005	31	0	11
s5-0155-0006	229	0	6
s5-0155-0007	231	0	0
s5-0155-0008	238	0	5
s5-0155-0009	31	0	1
s5-0155-0010	30	0	0
s5-0155-0011	31	0	0
s5-0155-0012	31	0	1
s5-0155-0013	33	0	0
s5-0155-0014	35	0	68
s5-0155-0015	31	0	0
s5-0155-0016	30	0	1
s5-0155-0017	31	0	0
s5-0155-0018	31	0	1
s5-0155-0019	227	0	0
s5-0155-0020	71	0	27
s5-0155-0021	250	0	24
s5-0155-0022	32	0	9
s5-0155-0023	33	0	0
s5-0155-0024	236	0	2
s5-0155-0025	32	0	0
s5-0155-0026	239	0	0
s5-0155-0027	30	0	0
s5-0155-0028	233	0	0
s5-0155-0029	234	0	0
s5-0155-0030	31	0	0
s5-0155-0031	32	0	0
s5-0156-0000	245	0	8
s5-0156-0001	237	0	1
s5-0156-0002	32	0	1
s5-0156-0003	235	0	0
s5-0156-0004	232	0	1
s5-0156-0005	31	0	0
s5-0156-0006	31	0	3
s5-0156-0007	29	0	0
s5-0156-0008	31	0	8
s5-0156-0009	31	0	1
s5-0156-0010	239	0	1
s5-0156-0011	240	0	1
s5-0156-0012	234	0	4
s5-0156-0013	235	0	0
s5-0156-0014	32	0	23
s5-0156-0015	232	0	1
s5-0156-0016	231	0	0
s5-0156-0017	234	0	0
s5-0156-0018	231	0	0
s5-0156-0019	233	0	0
s5-0156-0020	77	0	6
s5-0156-0021	239	0	0
s5-0156-0022	237	0	0
s5-0156-0023	238	0	0
s5-0156-0024	235	0	14
s5-0156-0025	32	0	0
s5-0156-0026	32	0	4
s5-0156-0027	236	0	0
s5-0156-0028	32	0	0
s5-0156-0029	235	0	0
s5-0156-0030	236	0	0
s5-0156-0031	31	0	0
s5-0157-0000	261	0	201
s5-0157-0001	40	0	30
s5-0157-0002	233	0	43
s5-0157-0003	237	0	10
s5-0157-0004	234	0	31
s5-0157-0005	34	0	9
s5-0157-0006	234	0	51
s5-0157-0007	237	0	13
s5-0157-0008	243	0	35
s5-0157-0009	31	0	6
s5-0157-0010	34	0	12
s5-0157-0011	32	0	2
s5-0157-0012	234	0	47
s5-0157-0013	236	0	6
s5-0157-0014	48	0	50
s5-0157-0015	31	0	6
s5-0157-0016	232	0	17
s5-0157-0017	31	0	42
s5-0157-0018	234	0	1
s5-0157-0019	230	0	0
s5-0157-0020	33	0	145
s5-0157-0021	94	0	771
s5-0157-0022	31	0	6
s5-0157-0023	31	0	18
s5-0157-0024	32	0	73
s5-0157-0025	32	0	31
s5-0157-0026	33	0	7
s5-0157-0027	233	0	5
s5-0157-0028	235	0	0
s5-0157-0029	31	0	0
s5-0157-0030	32	0	0
s5-0157-0031	30	0	0
s5-0158-0000	243	0	11
s5-0158-0001	235	0	0
s5-0158-0002	237	0	4
s5-0158-0003	238	0	3
s5-0158-0004	226	0	1
s5-0158-0005	30	0	0
s5-0158-0006	32	0	0
s5-0158-0007	31	0	0
s5-0158-0008	32	0	0
s5-0158-0009	33	0	0
s5-0158-0010	33	0	1
s5-0158-0011	34	0	3
s5-0158-0012	224	0	1
s5-0158-0013	33	0	0
s5-0158-0014	30	0	0
s5-0158-0015	69	0	0
s5-0158-0016	31	0	0
s5-0158-0017	30	0	0
s5-0158-0018	30	0	0
s5-0158-0019	233	0	1
s5-0158-0020	240	0	0
s5-0158-0021	242	0	0
s5-0158-0022	233	0	0
s5-0158-0023	235	0	0
s5-0158-0024	31	0	3
s5-0158-0025	32	0	0
s5-0158-0026	30	0	0
s5-0158-0027	235	0	0
s5-0158-0028	30	0	0
s5-0158-0029	30	0	0
s5-0158-0030	31	0	0
s5-0158-0031	234	0	0
s5-0159-0000	242	0	21
s5-0159-0001	235	0	9
s5-0159-0002	33	0	15
s5-0159-0003	29	0	7
s5-0159-0004	32	0	4
s5-0159-0005	228	0	2
s5-0159-0006	229	0	1
s5-0159-0007	225	0	1
s5-0159-0008	227	0	37
s5-0159-0009	30	0	1
s5-0159-0010	241	0	10
s5-0159-0011	235	0	2
s5-0159-0012	30	0	8
s5-0159-0013	233	0	0
s5-0159-0014	235	0	6
s5-0159-0015	234	0	0
s5-0159-0016	31	0	1
s5-0159-0017	69	0	1
s5-0159-0018	231	0	4
s5-0159-0019	233	0	3
s5-0159-0020	241	0	54
s5-0159-0021	241	0	4
s5-0159-0022	232	0	12
s5-0159-0023	236	0	0
s5-0159-0024	232	0	5
s5-0159-0025	32	0	3
s5-0159-0026	227	0	3
s5-0159-0027	31	0	4
s5-0159-0028	232	0	0
s5-0159-0029	32	0	0
s5-0159-0030	31	0	0
s5-0159-0031	231	0	0
s5-0160-0000	241	0	29
s5-0160-0001	35	0	5
s5-0160-0002	33	0	12
s5-0160-0003	234	0	23
s5-0160-0004	229	0	7
s5-0160-0005	224	0	0
s5-0160-0006	224	0	0
s5-0160-0007	229	0	4
s5-0160-0008	41	0	31
s5-0160-0009	31	0	1
s5-0160-0010	33	0	23
s5-0160-0011	32	0	10
s5-0160-0012	234	0	11
s5-0160-0013	29	0	1
s5-0160-0014	32	0	4
s5-0160-0015	240	0	6
s5-0160-0016	67	0	5
s5-0160-0017	233	0	1
s5-0160-0018	31	0	11
s5-0160-0019	30	0	0
s5-0160-0020	33	0	75
s5-0160-0021	36	0	285
s5-0160-0022	31	0	30
s5-0160-0023	31	0	0
s5-0160-0024	232	0	5
s5-0160-0025	236	0	3
s5-0160-0026	237	0	0
s5-0160-0027	230	0	0
s5-0160-0028	32	0	0
s5-0160-0029	31	0	0
s5-0160-0030	236	0	0
s5-0160-0031	232	0	0
s5-0161-0000	239	0	15
s5-0161-0001	31	0	5
s5-0161-0002	31	0	9
s5-0161-0003	31	0	6
s5-0161-0004	31	0	4
s5-0161-0005	67	0	1
s5-0161-0006	32	0	1
s5-0161-0007	30	0	1
s5-0161-0008	230	0	26
s5-0161-0009	30	0	1
s5-0161-0010	33	0	9
s5-0161-0011	30	0	2
s5-0161-0012	33	0	6
s5-0161-0013	233	0	0
s5-0161-0014	30	0	3
s5-0161-0015	30	0	0
s5-0161-0016	30	0	1
s5-0161-0017	230	0	1
s5-0161-0018	229	0	2
s5-0161-0019	233	0	1
s5-0161-0020	31	0	49
s5-0161-0021	240	0	4
s5-0161-0022	31	0	12
s5-0161-0023	30	0	0
s5-0161-0024	233	0	5
s5-0161-0025	69	0	3
s5-0161-0026	235	0	3
s5-0161-0027	231	0	2
s5-0161-0028	30	0	0
s5-0161-0029	236	0	0
s5-0161-0030	32	0	0
s5-0161-0031	31	0	0
s5-0162-0000	33	0	48
s5-0162-0001	233	0	8
s5-0162-0002	236	0	15
s5-0162-0003	32	0	2
s5-0162-0004	226	0	3
s5-0162-0005	230	0	1
s5-0162-0006	31	0	1
s5-0162-0007	232	0	0
s5-0162-0008	236	0	33
s5-0162-0009	233	0	7
s5-0162-0010	244	0	7
s5-0162-0011	237	0	4
s5-0162-0012	233	0	10
s5-0162-0013	235	0	7
s5-0162-0014	234	0	3
s5-0162-0015	32	0	4
s5-0162-0016	36	0	6
s5-0162-0017	32	0	0
s5-0162-0018	223	0	2
s5-0162-0019	231	0	0
s5-0162-0020	253	0	72
s5-0162-0021	249	0	11
s5-0162-0022	235	0	2
s5-0162-0023	31	0	1
s5-0162-0024	38	0	14
s5-0162-0025	232	0	22
s5-0162-0026	231	0	12
s5-0162-0027	31	0	0
s5-0162-0028	235	0	0
s5-0162-0029	68	0	0
s5-0162-0030	232	0	0
s5-0162-0031	230	0	0
s5-0163-0000	337	0	1
s5-0163-0001	326	0	0
s5-0163-0002	47	0	0
s5-0163-0003	49	0	0
s5-0163-0004	38	0	0
s5-0163-0005	40	0	0
s5-0163-0006	287	0	1
s5-0163-0007	40	0	1
s5-0163-0008	276	0	0
s5-0163-0009	39	0	0
s5-0163-0010	297	0	0
s5-0163-0011	290	0	0
s5-0163-0012	40	0	0
s5-0163-0013	42	0	0
s5-0163-0014	40	0	0
s5-0163-0015	293	0	0
s5-0163-0016	40	0	0
s5-0163-0017	40	0	0
s5-0163-0018	41	0	0
s5-0163-0019	83	0	0
s5-0163-0020	299	0	0
s5-0163-0021	291	0	0
s5-0163-0022	294	0	0
s5-0163-0023	290	0	0
s5-0163-0024	307	0	0
s5-0163-0025	304	0	0
s5-0163-0026	43	0	0
s5-0163-0027	44	0	0
s5-0163-0028	53	0	0
s5-0163-0029	55	0	0
s5-0163-0030	54	0	0
s5-0163-0031	52	0	0
s5-0164-0000	233	0	6
s5-0164-0001	30	0	0
s5-0164-0002	237	0	4
s5-0164-0003	32	0	0
s5-0164-0004	226	0	0
s5-0164-0005	223	0	0
s5-0164-0006	67	0	0
s5-0164-0007	230	0	0
s5-0164-0008	31	0	2
s5-0164-0009	31	0	0
s5-0164-0010	31	0	1
s5-0164-0011	230	0	0
s5-0164-0012	29	0	0
s5-0164-0013	229	0	2
s5-0164-0014	30	0	0
s5-0164-0015	232	0	0
s5-0164-0016	231	0	0
s5-0164-0017	31	0	0
s5-0164-0018	229	0	0
s5-0164-0019	232	0	0
s5-0164-0020	32	0	3
s5-0164-0021	237	0	0
s5-0164-0022	236	0	0
s5-0164-0023	32	0	0
s5-0164-0024	31	0	1
s5-0164-0025	232	0	0
s5-0164-0026	30	0	9
s5-0164-0027	236	0	0
s5-0164-0028	235	0	0
s5-0164-0029	234	0	0
s5-0164-0030	33	0	0
s5-0164-0031	231	0	0
s5-0165-0000	36	0	4
s5-0165-0001	230	0	1
s5-0165-0002	236	0	1
s5-0165-0003	233	0	0
s5-0165-0004	228	0	0
s5-0165-0005	231	0	0
s5-0165-0006	232	0	0
s5-0165-0007	30	0	0
s5-0165-0008	228	0	2
s5-0165-0009	230	0	0
s5-0165-0010	240	0	4
s5-0165-0011	230	0	0
s5-0165-0012	232	0	2
s5-0165-0013	228	0	0
s5-0165-0014	233	0	0
s5-0165-0015	232	0	1
s5-0165-0016	237	0	3
s5-0165-0017	233	0	1
s5-0165-0018	231	0	0
s5-0165-0019	231	0	0
s5-0165-0020	250	0	43
s5-0165-0021	246	0	10
s5-0165-0022	232	0	2
s5-0165-0023	232	0	1
s5-0165-0024	229	0	2
s5-0165-0025	231	0	1
s5-0165-0026	236	0	19
s5-0165-0027	230	0	0
s5-0165-0028	240	0	0
s5-0165-0029	236	0	0
s5-0165-0030	235	0	0
s5-0165-0031	237	0	0
s5-0166-0000	241	0	74
s5-0166-0001	242	0	13
s5-0166-0002	236	0	15
s5-0166-0003	235	0	5
s5-0166-0004	234	0	11
s5-0166-0005	229	0	8
s5-0166-0006	229	0	6
s5-0166-0007	228	0	8
s5-0166-0008	237	0	43
s5-0166-0009	235	0	7
s5-0166-0010	239	0	2
s5-0166-0011	238	0	3
s5-0166-0012	235	0	55
s5-0166-0013	235	0	12
s5-0166-0014	235	0	6
s5-0166-0015	234	0	0
s5-0166-0016	236	0	3
s5-0166-0017	235	0	5
s5-0166-0018	230	0	10
s5-0166-0019	233	0	7
s5-0166-0020	254	0	60
s5-0166-0021	32	0	1
s5-0166-0022	32	0	9
s5-0166-0023	32	0	0
s5-0166-0024	31	0	24
s5-0166-0025	68	0	3
s5-0166-0026	40	0	23
s5-0166-0027	31	0	4
s5-0166-0028	30	0	0
s5-0166-0029	30	0	0
s5-0166-0030	31	0	0
s5-0166-0031	31	0	0
s5-0167-0000	32	0	1
s5-0167-0001	31	0	0
s5-0167-0002	30	0	0
s5-0167-0003	31	0	0
s5-0167-0004	32	0	0
s5-0167-0005	30	0	0
s5-0167-0006	30	0	0
s5-0167-0007	68	0	0
s5-0167-0008	36	0	2
s5-0167-0009	34	0	2
s5-0167-0010	32	0	0
s5-0167-0011	32	0	0
s5-0167-0012	33	0	4
s5-0167-0013	30	0	0
s5-0167-0014	31	0	6
s5-0167-0015	31	0	0
s5-0167-0016	30	0	0
s5-0167-0017	30	0	0
s5-0167-0018	31	0	0
s5-0167-0019	31	0	0
s5-0167-0020	72	0	0
s5-0167-0021	33	0	0
s5-0167-0022	30	0	0
s5-0167-0023	31	0	0
s5-0167-0024	31	0	0
s5-0167-0025	31	0	0
s5-0167-0026	31	0	16
s5-0167-0027	30	0	0
s5-0167-0028	32	0	0
s5-0167-0029	30	0	0
s5-0167-0030	31	0	0
s5-0167-0031	30	0	0
s5-0168-0000	32	0	5
s5-0168-0001	71	0	3
s5-0168-0002	30	0	2
s5-0168-0003	32	0	12
s5-0168-0004	30	0	0
s5-0168-0005	32	0	1
s5-0168-0006	31	0	0
s5-0168-0007	31	0	0
s5-0168-0008	233	0	4
s5-0168-0009	227	0	0
s5-0168-0010	237	0	0
s5-0168-0011	238	0	0
s5-0168-0012	234	0	2
s5-0168-0013	224	0	0
s5-0168-0014	233	0	0
s5-0168-0015	229	0	0
s5-0168-0016	230	0	0
s5-0168-0017	229	0	0
s5-0168-0018	228	0	0
s5-0168-0019	223	0	0
s5-0168-0020	236	0	0
s5-0168-0021	237	0	0
s5-0168-0022	227	0	0
s5-0168-0023	235	0	0
s5-0168-0024	232	0	0
s5-0168-0025	231	0	0
s5-0168-0026	233	0	0
s5-0168-0027	233	0	0
s5-0168-0028	235	0	0
s5-0168-0029	233	0	0
s5-0168-0030	231	0	0
s5-0168-0031	235	0	0
s5-0169-0000	238	0	18
s5-0169-0001	239	0	4
s5-0169-0002	232	0	3
s5-0169-0003	234	0	1
s5-0169-0004	230	0	1
s5-0169-0005	224	0	1
s5-0169-0006	231	0	0
s5-0169-0007	230	0	0
s5-0169-0008	236	0	14
s5-0169-0009	235	0	1
s5-0169-0010	244	0	7
s5-0169-0011	234	0	0
s5-0169-0012	236	0	10
s5-0169-0013	231	0	1
s5-0169-0014	237	0	4
s5-0169-0015	230	0	0
s5-0169-0016	233	0	6
s5-0169-0017	228	0	0
s5-0169-0018	29	0	1
s5-0169-0019	230	0	0
s5-0169-0020	34	0	95
s5-0169-0021	34	0	8
s5-0169-0022	31	0	1
s5-0169-0023	236	0	0
s5-0169-0024	32	0	3
s5-0169-0025	235	0	0
s5-0169-0026	32	0	1
s5-0169-0027	68	0	0
s5-0169-0028	30	0	0
s5-0169-0029	31	0	0
s5-0169-0030	31	0	0
s5-0169-0031	30	0	0
s5-0170-0000	51	0	2
s5-0170-0001	50	0	0
s5-0170-0002	48	0	2
s5-0170-0003	49	0	0
s5-0170-0004	40	0	0
s5-0170-0005	39	0	0
s5-0170-0006	40	0	1
s5-0170-0007	82	0	0
s5-0170-0008	42	0	2
s5-0170-0009	39	0	0
s5-0170-0010	42	0	0
s5-0170-0011	40	0	0
s5-0170-0012	43	0	1
s5-0170-0013	42	0	0
s5-0170-0014	41	0	0
s5-0170-0015	40	0	0
s5-0170-0016	38	0	0
s5-0170-0017	40	0	0
s5-0170-0018	41	0	0
s5-0170-0019	40	0	0
s5-0170-0020	84	0	1
s5-0170-0021	42	0	0
s5-0170-0022	39	0	0
s5-0170-0023	39	0	0
s5-0170-0024	43	0	0
s5-0170-0025	44	0	0
s5-0170-0026	302	0	0
s5-0170-0027	301	0	0
s5-0170-0028	55	0	0
s5-0170-0029	355	0	0
s5-0170-0030	367	0	0
s5-0170-0031	361	0	0
s5-0171-0000	239	0	10
s5-0171-0001	235	0	2
s5-0171-0002	233	0	1
s5-0171-0003	229	0	0
s5-0171-0004	232	0	0
s5-0171-0005	226	0	1
s5-0171-0006	229	0	4
s5-0171-0007	228	0	0
s5-0171-0008	239	0	6
s5-0171-0009	236	0	1
s5-0171-0010	235	0	5
s5-0171-0011	236	0	0
s5-0171-0012	233	0	1
s5-0171-0013	231	0	0
s5-0171-0014	246	0	66
s5-0171-0015	231	0	0
s5-0171-0016	232	0	0
s5-0171-0017	226	0	0
s5-0171-0018	232	0	1
s5-0171-0019	232	0	0
s5-0171-0020	245	0	51
s5-0171-0021	32	0	25
s5-0171-0022	231	0	0
s5-0171-0023	234	0	0
s5-0171-0024	233	0	0
s5-0171-0025	235	0	0
s5-0171-0026	29	0	1
s5-0171-0027	230	0	0
s5-0171-0028	237	0	0
s5-0171-0029	233	0	0
s5-0171-0030	30	0	0
s5-0171-0031	233	0	0
s5-0172-0000	248	0	116
s5-0172-0001	239	0	7
s5-0172-0002	231	0	8
s5-0172-0003	235	0	12
s5-0172-0004	231	0	3
s5-0172-0005	230	0	0
s5-0172-0006	31	0	16
s5-0172-0007	234	0	32
s5-0172-0008	239	0	24
s5-0172-0009	236	0	3
s5-0172-0010	32	0	3
s5-0172-0011	240	0	21
s5-0172-0012	238	0	35
s5-0172-0013	30	0	3
s5-0172-0014	32	0	32
s5-0172-0015	58	0	70
s5-0172-0016	69	0	6
s5-0172-0017	34	0	37
s5-0172-0018	32	0	6
s5-0172-0019	31	0	0
s5-0172-0020	38	0	115
s5-0172-0021	46	0	736
s5-0172-0022	32	0	0
s5-0172-0023	32	0	0
s5-0172-0024	33	0	24
s5-0172-0025	36	0	25
s5-0172-0026	30	0	18
s5-0172-0027	68	0	0
s5-0172-0028	31	0	0
s5-0172-0029	32	0	0
s5-0172-0030	31	0	0
s5-0172-0031	32	0	0
s5-0173-0000	32	0	4
s5-0173-0001	33	0	0
s5-0173-0002	30	0	1
s5-0173-0003	32	0	7
s5-0173-0004	31	0	0
s5-0173-0005	31	0	1
s5-0173-0006	29	0	0
s5-0173-0007	31	0	0
s5-0173-0008	34	0	1
s5-0173-0009	31	0	0
s5-0173-0010	70	0	0
s5-0173-0011	32	0	0
s5-0173-0012	30	0	0
s5-0173-0013	31	0	0
s5-0173-0014	31	0	0
s5-0173-0015	31	0	0
s5-0173-0016	31	0	0
s5-0173-0017	31	0	0
s5-0173-0018	28	0	0
s5-0173-0019	229	0	0
s5-0173-0020	32	0	0
s5-0173-0021	243	0	0
s5-0173-0022	228	0	0
s5-0173-0023	234	0	0
s5-0173-0024	228	0	0
s5-0173-0025	227	0	0
s5-0173-0026	229	0	0
s5-0173-0027	234	0	0
s5-0173-0028	226	0	0
s5-0173-0029	230	0	0
s5-0173-0030	237	0	0
s5-0173-0031	30	0	0
s5-0174-0000	240	0	9
s5-0174-0001	240	0	0
s5-0174-0002	233	0	1
s5-0174-0003	231	0	0
s5-0174-0004	226	0	1
s5-0174-0005	231	0	0
s5-0174-0006	225	0	3
s5-0174-0007	229	0	1
s5-0174-0008	237	0	3
s5-0174-0009	233	0	0
s5-0174-0010	231	0	0
s5-0174-0011	235	0	0
s5-0174-0012	227	0	6
s5-0174-0013	37	0	50
s5-0174-0014	236	0	6
s5-0174-0015	233	0	15
s5-0174-0016	233	0	0
s5-0174-0017	235	0	0
s5-0174-0018	29	0	0
s5-0174-0019	231	0	0
s5-0174-0020	33	0	5
s5-0174-0021	33	0	0
s5-0174-0022	233	0	0
s5-0174-0023	236	0	0
s5-0174-0024	69	0	4
s5-0174-0025	234	0	0
s5-0174-0026	240	0	14
s5-0174-0027	232	0	0
s5-0174-0028	230	0	0
s5-0174-0029	236	0	0
s5-0174-0030	233	0	0
s5-0174-0031	232	0	0
s5-0175-0000	33	0	0
s5-0175-0001	239	0	0
s5-0175-0002	235	0	0
s5-0175-0003	31	0	0
s5-0175-0004	32	0	1
s5-0175-0005	32	0	0
s5-0175-0006	29	0	0
s5-0175-0007	30	0	0
s5-0175-0008	232	0	0
s5-0175-0009	232	0	0
s5-0175-0010	31	0	0
s5-0175-0011	31	0	0
s5-0175-0012	31	0	0
s5-0175-0013	32	0	0
s5-0175-0014	31	0	0
s5-0175-0015	28	0	0
s5-0175-0016	70	0	0
s5-0175-0017	30	0	0
s5-0175-0018	30	0	0
s5-0175-0019	31	0	0
s5-0175-0020	32	0	0
s5-0175-0021	30	0	0
s5-0175-0022	31	0	0
s5-0175-0023	224	0	0
s5-0175-0024	30	0	0
s5-0175-0025	232	0	2
s5-0175-0026	30	0	0
s5-0175-0027	235	0	0
s5-0175-0028	31	0	0
s5-0175-0029	32	0	0
s5-0175-0030	31	0	0
s5-0175-0031	30	0	0
s5-0176-0000	32	0	16
s5-0176-0001	70	0	0
s5-0176-0002	31	0	4
s5-0176-0003	32	0	0
s5-0176-0004	31	0	0
s5-0176-0005	30	0	2
s5-0176-0006	31	0	0
s5-0176-0007	29	0	0
s5-0176-0008	31	0	1
s5-0176-0009	32	0	3
s5-0176-0010	33	0	41
s5-0176-0011	31	0	0
s5-0176-0012	33	0	0
s5-0176-0013	31	0	0
s5-0176-0014	30	0	5
s5-0176-0015	227	0	0
s5-0176-0016	67	0	0
s5-0176-0017	226	0	0
s5-0176-0018	226	0	0
s5-0176-0019	230	0	0
s5-0176-0020	236	0	0
s5-0176-0021	239	0	1
s5-0176-0022	232	0	0
s5-0176-0023	230	0	0
s5-0176-0024	32	0	2
s5-0176-0025	237	0	5
s5-0176-0026	234	0	0
s5-0176-0027	234	0	0
s5-0176-0028	31	0	0
s5-0176-0029	36	0	0
s5-0176-0030	236	0	0
s5-0176-0031	236	0	0
s5-0177-0000	244	0	0
s5-0177-0001	232	0	0
s5-0177-0002	233	0	0
s5-0177-0003	238	0	0
s5-0177-0004	229	0	0
s5-0177-0005	232	0	0
s5-0177-0006	232	0	0
s5-0177-0007	231	0	0
s5-0177-0008	238	0	0
s5-0177-0009	232	0	0
s5-0177-0010	239	0	0
s5-0177-0011	239	0	0
s5-0177-0012	235	0	0
s5-0177-0013	236	0	0
s5-0177-0014	234	0	0
s5-0177-0015	234	0	0
s5-0177-0016	30	0	0
s5-0177-0017	233	0	0
s5-0177-0018	30	0	0
s5-0177-0019	230	0	0
s5-0177-0020	30	0	0
s5-0177-0021	238	0	0
s5-0177-0022	232	0	0
s5-0177-0023	234	0	0
s5-0177-0024	234	0	0
s5-0177-0025	234	0	0
s5-0177-0026	234	0	0
s5-0177-0027	230	0	0
s5-0177-0028	31	0	0
s5-0177-0029	32	0	0
s5-0177-0030	32	0	0
s5-0177-0031	235	0	0
s5-0178-0000	240	0	4
s5-0178-0001	31	0	1
s5-0178-0002	31	0	2
s5-0178-0003	32	0	0
s5-0178-0004	68	0	0
s5-0178-0005	225	0	4
s5-0178-0006	227	0	0
s5-0178-0007	30	0	0
s5-0178-0008	32	0	1
s5-0178-0009	32	0	0
s5-0178-0010	31	0	3
s5-0178-0011	30	0	0
s5-0178-0012	31	0	4
s5-0178-0013	33	0	0
s5-0178-0014	31	0	0
s5-0178-0015	32	0	0
s5-0178-0016	31	0	2
s5-0178-0017	30	0	0
s5-0178-0018	221	0	0
s5-0178-0019	32	0	0
s5-0178-0020	70	0	0
s5-0178-0021	239	0	0
s5-0178-0022	32	0	0
s5-0178-0023	35	0	0
s5-0178-0024	235	0	1
s5-0178-0025	32	0	1
s5-0178-0026	30	0	0
s5-0178-0027	31	0	0
s5-0178-0028	33	0	0
s5-0178-0029	32	0	0
s5-0178-0030	31	0	0
s5-0178-0031	31	0	0
s5-0179-0000	38	0	96
s5-0179-0001	44	0	12
s5-0179-0002	32	0	5
s5-0179-0003	33	0	12
s5-0179-0004	67	0	8
s5-0179-0005	30	0	1
s5-0179-0006	31	0	1
s5-0179-0007	30	0	4
s5-0179-0008	232	0	65
s5-0179-0009	225	0	3
s5-0179-0010	365	0	1612
s5-0179-0011	32	0	0
s5-0179-0012	229	0	24
s5-0179-0013	32	0	51
s5-0179-0014	30	0	6
s5-0179-0015	31	0	0
s5-0179-0016	228	0	8
s5-0179-0017	232	0	1
s5-0179-0018	228	0	0
s5-0179-0019	230	0	2
s5-0179-0020	245	0	16
s5-0179-0021	31	0	8
s5-0179-0022	233	0	1
s5-0179-0023	238	0	5
s5-0179-0024	236	0	15
s5-0179-0025	238	0	32
s5-0179-0026	245	0	129
s5-0179-0027	230	0	0
s5-0179-0028	230	0	0
s5-0179-0029	235	0	0
s5-0179-0030	235	0	0
s5-0179-0031	238	0	0
s5-0180-0000	242	0	0
s5-0180-0001	239	0	1
s5-0180-0002	237	0	1
s5-0180-0003	234	0	1
s5-0180-0004	233	0	0
s5-0180-0005	230	0	0
s5-0180-0006	234	0	0
s5-0180-0007	234	0	0
s5-0180-0008	236	0	1
s5-0180-0009	237	0	3
s5-0180-0010	236	0	0
s5-0180-0011	238	0	0
s5-0180-0012	234	0	0
s5-0180-0013	235	0	0
s5-0180-0014	230	0	0
s5-0180-0015	31	0	0
s5-0180-0016	234	0	0
s5-0180-0017	228	0	0
s5-0180-0018	232	0	0
s5-0180-0019	234	0	0
s5-0180-0020	31	0	0
s5-0180-0021	244	0	0
s5-0180-0022	31	0	0
s5-0180-0023	32	0	0
s5-0180-0024	68	0	0
s5-0180-0025	30	0	6
s5-0180-0026	234	0	0
s5-0180-0027	233	0	0
s5-0180-0028	229	0	0
s5-0180-0029	31	0	0
s5-0180-0030	230	0	0
s5-0180-0031	30	0	0
s5-0181-0000	36	0	65
s5-0181-0001	32	0	5
s5-0181-0002	31	0	5
s5-0181-0003	31	0	0
